name	x	y
Vince Vaughn	511.1641332862762	375.6154797412834
Natalie Portman	477.9739218505357	590.4566267896496
George Clooney	580.9589588260985	517.7177036351246
Martin Sheen	211.5188633521656	310.51447243857064
Al Pacino	278.9364475779311	493.16894490409584
Tom Hanks	363.56627568724645	653.0204456336359
Eddie Murphy	162.7671248599731	432.23295120821547
James Caan	225.57216269744677	474.6996443531753
Hugh Jackman	490.0785325892199	140.40432593538384
Ben Affleck	561.1172479660421	619.2738979410105
Jon Voight	167.01884435008006	382.4892604123448
Ian McKellen	447.97278976938895	185.67307683630008
Diane Lane	209.84237990965224	273.0203808664748
Tobey Maguire	664.8615702672844	322.656204830372
Steve Buscemi	304.9427364561249	475.0008566548865
Paul Rudd	569.9676135755656	309.42103906803777
Alec Baldwin	370.9214675187205	630.3524430113404
Halle Berry	507.6473592942665	180.10800431029168
Willem Dafoe	146.54681095906884	299.66709159184813
Jack Black	488.46043310620234	406.1515680326047
Johnny Depp	357.0283089583603	271.1928018964167
David Cross	512.4613329690634	350.7031397372876
Matt Damon	555.1436982859201	559.6328479414514
Don Cheadle	504.15484762448426	535.0295302517852
Billy Dee Williams	455.13225621996924	661.1962791127877
Angelina Jolie	544.4311954149404	435.18018021307694
Elizabeth Banks	622.238892422295	281.79380674759153
Charlton Heston	374.8222006355262	298.4900303541797
Adam Sandler	357.14436822620866	433.2875824311418
Will Ferrell	483.31446237713476	305.27276188178945
Robin Williams	502.4366006862083	307.60916746927023
Chris Rock	398.0284958735041	381.5184090593911
Christopher Lee	408.35692849252024	240.96901523326187
Jeff Goldblum	357.70513275169895	364.54382234706134
Bruce Willis	366.82332315287886	517.7824826669508
Julianne Moore	540.7756076465026	239.01064321890357
Burgess Meredith	149.69182311256876	504.1224039065267
Joan Cusack	312.14289981626166	613.1398366167462
Ralph Fiennes	266.5819869992505	145.6496919956971
Cameron Diaz	202.79922210223776	409.93260625478337
Gwyneth Paltrow	449.2645536277183	455.52145037993785
John Cusack	298.6803606608724	544.8692990032878
Dean Stockwell	192.07491728482105	347.08077973706673
M. Emmet Walsh	424.5834707987858	374.298739181659
Cate Blanchett	489.68797323530816	240.55754912287176
Jonah Hill	524.6090006172814	334.28300398609866
Keanu Reeves	330.24786249497527	241.14736967234296
Michael Keaton	416.9785451718516	610.70346044729
gary Oldman	308.8666043606792	119.0299372979341
Alan Rickman	295.51334521298924	188.827229803418
Mike Myers	182.6050715195521	477.3413140255758
Jon Favreau	507.43018718227114	443.11248350687777
